loss,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
0.006117860320955515,0.04811174049973488,67.67388153076172,0.006117860320955515,0.008320140652358532,0.053370989859104156,85.22960662841797,0.008320140652358532
0.006066558882594109,0.04789423942565918,67.52349090576172,0.006066558882594109,0.006159468553960323,0.046211350709199905,40.80096435546875,0.006159468553960323
0.006007238291203976,0.04737645015120506,67.78498077392578,0.006007238291203976,0.00658838264644146,0.04888654500246048,49.29933547973633,0.00658838264644146
0.005836302414536476,0.046908970922231674,74.48621368408203,0.005836302414536476,0.0063326540403068066,0.04725818708539009,54.461822509765625,0.0063326540403068066
0.005648914258927107,0.04608960449695587,59.37277603149414,0.005648914258927107,0.00712935347110033,0.05114132538437843,103.0134506225586,0.00712935347110033
0.00564274936914444,0.04598831757903099,60.008602142333984,0.00564274936914444,0.0059758820571005344,0.04484762251377106,47.62747573852539,0.0059758820571005344
0.005599325057119131,0.045538704842329025,74.52462005615234,0.005599325057119131,0.006169662345200777,0.04685535654425621,51.418540954589844,0.006169662345200777
0.005479527171701193,0.04504673555493355,59.07745361328125,0.005479527171701193,0.0060947490856051445,0.04598356783390045,60.84836196899414,0.0060947490856051445
0.005419855937361717,0.044951774179935455,54.344661712646484,0.005419855937361717,0.0066198743879795074,0.04805693030357361,67.85763549804688,0.0066198743879795074
0.005377622786909342,0.044731926172971725,58.31420135498047,0.005377622786909342,0.006044712848961353,0.04595506563782692,44.32228088378906,0.006044712848961353
0.005146223586052656,0.043810103088617325,56.71426773071289,0.005146223586052656,0.006480738054960966,0.047056760638952255,69.36753845214844,0.006480738054960966
0.005115795414894819,0.04371984675526619,63.1641845703125,0.005115795414894819,0.00611001905053854,0.04645424708724022,58.639225006103516,0.00611001905053854
0.0051527684554457664,0.0435020737349987,64.6651611328125,0.0051527684554457664,0.0057727377861738205,0.04377571493387222,56.57468032836914,0.0057727377861738205
0.004953758791089058,0.042838238179683685,67.10152435302734,0.004953758791089058,0.005643472075462341,0.04349622130393982,48.14198303222656,0.005643472075462341
0.005019889213144779,0.04317391291260719,66.25418090820312,0.005019889213144779,0.005621436983346939,0.044413138180971146,61.1988639831543,0.005621436983346939
0.0048879338428378105,0.0426487997174263,62.31730270385742,0.0048879338428378105,0.005615936126559973,0.04327847808599472,52.789031982421875,0.005615936126559973
0.004885644651949406,0.042442865669727325,58.63735580444336,0.004885644651949406,0.0054704174399375916,0.041853033006191254,55.024803161621094,0.0054704174399375916
0.004892827942967415,0.042340584099292755,61.49610137939453,0.004892827942967415,0.0060458057560026646,0.04539963975548744,47.86570739746094,0.0060458057560026646
0.004742080811411142,0.04174448177218437,61.29852294921875,0.004742080811411142,0.0055570658296346664,0.04323255643248558,54.2266731262207,0.0055570658296346664
0.004554273094981909,0.04117491841316223,55.518455505371094,0.004554273094981909,0.006207277532666922,0.04874992370605469,79.59664154052734,0.006207277532666922
0.004677443765103817,0.041614264249801636,57.76429748535156,0.004677443765103817,0.00580131821334362,0.043997202068567276,66.13355255126953,0.00580131821334362
0.004643965512514114,0.04140825197100639,60.376319885253906,0.004643965512514114,0.0055062416940927505,0.04202057421207428,70.35523223876953,0.0055062416940927505
0.004577950574457645,0.04106846824288368,61.61656951904297,0.004577950574457645,0.005047727841883898,0.04009978473186493,59.67802429199219,0.005047727841883898
0.004550769459456205,0.04097254201769829,60.69523620605469,0.004550769459456205,0.005146164447069168,0.041215211153030396,55.81158447265625,0.005146164447069168
0.004446758888661861,0.04060761630535126,62.329830169677734,0.004446758888661861,0.0059129465371370316,0.04698089510202408,43.66581726074219,0.0059129465371370316
0.004561649169772863,0.04084865376353264,53.51624298095703,0.004561649169772863,0.005104393698275089,0.041036415845155716,56.06986618041992,0.005104393698275089
0.0043673282489180565,0.04015568271279335,71.24150848388672,0.0043673282489180565,0.005697568412870169,0.04424561187624931,53.615413665771484,0.005697568412870169
0.004318965133279562,0.039935916662216187,52.46541976928711,0.004318965133279562,0.004904106259346008,0.039696674793958664,42.39466094970703,0.004904106259346008
0.004319545812904835,0.03997180983424187,51.453067779541016,0.004319545812904835,0.005114070139825344,0.04040658101439476,55.807403564453125,0.005114070139825344
0.004282917827367783,0.0397568941116333,54.99009704589844,0.004282917827367783,0.004970002453774214,0.04046124592423439,41.047027587890625,0.004970002453774214
0.0042257667519152164,0.039602454751729965,49.79484558105469,0.0042257667519152164,0.005039775278419256,0.040273357182741165,56.34534454345703,0.005039775278419256
0.004127492196857929,0.03906119987368584,59.012786865234375,0.004127492196857929,0.0049799345433712006,0.04017273336648941,36.10032653808594,0.0049799345433712006
0.004209362436085939,0.039364710450172424,49.1259651184082,0.004209362436085939,0.004710311070084572,0.038731738924980164,53.30964279174805,0.004710311070084572
0.004116521216928959,0.03896559402346611,48.82982635498047,0.004116521216928959,0.004903994034975767,0.04006277769804001,48.813926696777344,0.004903994034975767
0.004212860483676195,0.039419155567884445,59.4508171081543,0.004212860483676195,0.005026722326874733,0.040505800396203995,62.498775482177734,0.005026722326874733
0.004120238590985537,0.03898992761969566,50.86894607543945,0.004120238590985537,0.004844863433390856,0.03970073163509369,60.5484504699707,0.004844863433390856
0.00428589666262269,0.03944879770278931,53.86353302001953,0.00428589666262269,0.005377994850277901,0.043140944093465805,58.91493225097656,0.005377994850277901
0.004157739691436291,0.039065632969141006,51.91423034667969,0.004157739691436291,0.004718882031738758,0.03858515992760658,39.29391098022461,0.004718882031738758
0.003978284075856209,0.038206446915864944,56.30067443847656,0.003978284075856209,0.00453278748318553,0.038295891135931015,35.70988464355469,0.00453278748318553
0.004135907161980867,0.03903912752866745,51.833595275878906,0.004135907161980867,0.00490219984203577,0.040162280201911926,39.00881576538086,0.00490219984203577
0.004188226070255041,0.03897981718182564,54.372291564941406,0.004188226070255041,0.004581395536661148,0.03741730749607086,66.58329772949219,0.004581395536661148
0.003847604850307107,0.037726499140262604,52.634620666503906,0.003847604850307107,0.0049171228893101215,0.04011436924338341,67.73076629638672,0.0049171228893101215
0.003996971528977156,0.038468580693006516,57.595706939697266,0.003996971528977156,0.005526490043848753,0.0429861955344677,46.461448669433594,0.005526490043848753
0.0039213248528540134,0.03794447332620621,52.953792572021484,0.0039213248528540134,0.004445454105734825,0.037655897438526154,45.069766998291016,0.004445454105734825
0.003929062746465206,0.03796743229031563,53.6143913269043,0.003929062746465206,0.005480545107275248,0.04347947984933853,46.4140739440918,0.005480545107275248
0.003906898200511932,0.0377529002726078,45.591278076171875,0.003906898200511932,0.00500047393143177,0.03986978903412819,53.06357955932617,0.00500047393143177
0.0042748707346618176,0.03942827135324478,53.30868911743164,0.0042748707346618176,0.004548614379018545,0.037755660712718964,52.0589485168457,0.004548614379018545
0.0039330413565039635,0.038037657737731934,57.20641326904297,0.0039330413565039635,0.004699147772043943,0.038456790149211884,41.177669525146484,0.004699147772043943
0.004127004649490118,0.038848672062158585,50.41840362548828,0.004127004649490118,0.004660214763134718,0.039090629667043686,43.5456657409668,0.004660214763134718
0.003847468178719282,0.03771422058343887,49.839412689208984,0.003847468178719282,0.004705730360001326,0.03967921435832977,41.59212112426758,0.004705730360001326
0.0040681022219359875,0.03843768313527107,54.9037971496582,0.0040681022219359875,0.005179605446755886,0.040774207562208176,45.330806732177734,0.005179605446755886
0.003673180239275098,0.03663147613406181,47.96244812011719,0.003673180239275098,0.004465031903237104,0.038020212203264236,43.166133880615234,0.004465031903237104
0.0038187343161553144,0.037424612790346146,46.365936279296875,0.0038187343161553144,0.004444337449967861,0.03681839630007744,39.09323501586914,0.004444337449967861
0.003744757967069745,0.03720065951347351,48.45466232299805,0.003744757967069745,0.004964479245245457,0.03974873572587967,45.36444854736328,0.004964479245245457
0.0037186795379966497,0.03702797368168831,52.77960205078125,0.0037186795379966497,0.004454912152141333,0.03773015737533569,47.99151611328125,0.004454912152141333
0.004041403532028198,0.038294315338134766,54.62385177612305,0.004041403532028198,0.005690638907253742,0.04498554393649101,66.60320281982422,0.005690638907253742
0.003665393451228738,0.03658599406480789,46.47820281982422,0.003665393451228738,0.004808539059013128,0.039561979472637177,44.23147201538086,0.004808539059013128
0.0036537437699735165,0.036649301648139954,53.034645080566406,0.0036537437699735165,0.004609561525285244,0.03786968067288399,46.1005973815918,0.004609561525285244
0.0038700606673955917,0.03769649937748909,44.05298614501953,0.0038700606673955917,0.005006163381040096,0.04079028591513634,36.29042434692383,0.005006163381040096
0.003680142341181636,0.036499448120594025,48.2484016418457,0.003680142341181636,0.0048060365952551365,0.03862987086176872,43.61437225341797,0.0048060365952551365
0.0038792043924331665,0.03733612969517708,53.47919845581055,0.0038792043924331665,0.004539357032626867,0.03847895562648773,76.14522552490234,0.004539357032626867
0.003560695331543684,0.03616733103990555,45.08074188232422,0.003560695331543684,0.004523263778537512,0.038183633238077164,56.07554626464844,0.004523263778537512
0.003518813755363226,0.035908132791519165,46.84834671020508,0.003518813755363226,0.00432108948007226,0.03680624067783356,50.694435119628906,0.00432108948007226
0.003782314946874976,0.03727814927697182,45.03557586669922,0.003782314946874976,0.005040640942752361,0.040300022810697556,43.67865753173828,0.005040640942752361
0.004038118291646242,0.03818456083536148,55.24643325805664,0.004038118291646242,0.005418471992015839,0.04217936098575592,68.26507568359375,0.005418471992015839
0.003587886691093445,0.036174871027469635,51.94744873046875,0.003587886691093445,0.004398828372359276,0.03703035041689873,55.647705078125,0.004398828372359276
0.003596818307414651,0.03645796328783035,55.269325256347656,0.003596818307414651,0.004962518345564604,0.04086438566446304,37.59384536743164,0.004962518345564604
0.003710562828928232,0.036936670541763306,44.30548858642578,0.003710562828928232,0.004413767252117395,0.03654491528868675,38.29314041137695,0.004413767252117395
0.0036517104599624872,0.03664030879735947,44.6431884765625,0.0036517104599624872,0.004403095692396164,0.0374426543712616,34.24999237060547,0.004403095692396164
0.0035857243929058313,0.03632692992687225,49.44881057739258,0.0035857243929058313,0.004146283026784658,0.03535497188568115,63.05894088745117,0.004146283026784658
0.0037222043611109257,0.03690088167786598,54.78190231323242,0.0037222043611109257,0.004728194326162338,0.03816567361354828,49.7424201965332,0.004728194326162338
0.0035436172038316727,0.035938818007707596,47.77394485473633,0.0035436172038316727,0.004551196005195379,0.03840964660048485,49.213497161865234,0.004551196005195379
0.0035729028750211,0.036187492311000824,41.37316131591797,0.0035729028750211,0.004172555636614561,0.03523346036672592,59.3409423828125,0.004172555636614561
0.0035057675559073687,0.03584645688533783,55.58761978149414,0.0035057675559073687,0.004441812634468079,0.03831110894680023,42.512489318847656,0.004441812634468079
0.0036396030336618423,0.036401621997356415,47.88494110107422,0.0036396030336618423,0.004426166415214539,0.03684180602431297,44.773590087890625,0.004426166415214539
0.00347085646353662,0.03561222553253174,53.62212371826172,0.00347085646353662,0.004360922612249851,0.036873478442430496,54.56117248535156,0.004360922612249851
0.003645826829597354,0.03658163920044899,45.549434661865234,0.003645826829597354,0.00426110764965415,0.036684103310108185,43.03390884399414,0.00426110764965415
0.0037399944849312305,0.03716111555695534,57.90716552734375,0.0037399944849312305,0.006830815225839615,0.05130724236369133,64.50119018554688,0.006830815225839615
0.003623618045821786,0.03621454909443855,54.4000129699707,0.003623618045821786,0.004773280583322048,0.039075132459402084,47.85454559326172,0.004773280583322048
0.0034992105793207884,0.035619936883449554,55.66062927246094,0.0034992105793207884,0.0040374938398599625,0.03466852381825447,32.96333694458008,0.0040374938398599625
0.003441512817516923,0.03564451262354851,53.989234924316406,0.003441512817516923,0.004464548546820879,0.037543267011642456,55.03428268432617,0.004464548546820879
0.003430957905948162,0.035540997982025146,48.71521759033203,0.003430957905948162,0.004405085928738117,0.036830008029937744,56.92280578613281,0.004405085928738117
0.0035176838282495737,0.035832326859235764,44.65044403076172,0.0035176838282495737,0.004799715708941221,0.0380341075360775,47.54960632324219,0.004799715708941221
0.0035073761828243732,0.03598037362098694,44.8814811706543,0.0035073761828243732,0.004111525136977434,0.03484226390719414,40.34549331665039,0.004111525136977434
0.0034776527900248766,0.03562388941645622,47.63256072998047,0.0034776527900248766,0.005815346259623766,0.04684100300073624,64.46791076660156,0.005815346259623766
0.0033326162956655025,0.03502502292394638,52.367088317871094,0.0033326162956655025,0.004361623432487249,0.0367860421538353,45.52825164794922,0.004361623432487249
0.0034822113811969757,0.03579874709248543,46.49589920043945,0.0034822113811969757,0.0044378312304615974,0.03740231320261955,56.09032440185547,0.0044378312304615974
0.003456350415945053,0.03567652404308319,54.815277099609375,0.003456350415945053,0.005744526162743568,0.04534175246953964,47.187129974365234,0.005744526162743568
0.0033565249759703875,0.035177722573280334,46.61246109008789,0.0033565249759703875,0.0044341362081468105,0.03656749799847603,51.2868537902832,0.0044341362081468105
0.003601192496716976,0.036433909088373184,56.151607513427734,0.003601192496716976,0.004187794867902994,0.0359652005136013,50.26616668701172,0.004187794867902994
0.003630995284765959,0.03634140267968178,60.145050048828125,0.003630995284765959,0.004576264880597591,0.03764331713318825,57.25648498535156,0.004576264880597591
0.003415027866140008,0.03539034351706505,57.299072265625,0.003415027866140008,0.005667098332196474,0.043155916035175323,53.42482376098633,0.005667098332196474
0.0033605971839278936,0.03519756719470024,46.20708465576172,0.0033605971839278936,0.005477916449308395,0.04540201649069786,115.63272094726562,0.005477916449308395
0.003580760210752487,0.036133773624897,58.49834060668945,0.003580760210752487,0.005444965325295925,0.04213271662592888,37.58048629760742,0.005444965325295925
0.0038045374676585197,0.037145476788282394,50.278968811035156,0.0038045374676585197,0.00416004192084074,0.03544114902615547,34.80683898925781,0.00416004192084074
0.003429278964176774,0.035581476986408234,54.74173355102539,0.003429278964176774,0.004380205180495977,0.036999478936195374,33.123294830322266,0.004380205180495977
0.004186355508863926,0.0376686230301857,53.12905502319336,0.004186355508863926,0.004400116857141256,0.03765439614653587,39.714603424072266,0.004400116857141256
0.0034064939245581627,0.0354231558740139,64.9571304321289,0.0034064939245581627,0.00418213102966547,0.03608774393796921,47.242591857910156,0.00418213102966547
0.003227428300306201,0.0346570760011673,41.54828643798828,0.003227428300306201,0.0041737728752195835,0.03524027764797211,45.393245697021484,0.0041737728752195835
0.0035563218407332897,0.036107126623392105,49.242828369140625,0.0035563218407332897,0.0043935030698776245,0.03758259117603302,46.01931381225586,0.0043935030698776245
0.003950239159166813,0.03784722834825516,49.39956283569336,0.003950239159166813,0.005690701771527529,0.04391837492585182,80.18457794189453,0.005690701771527529
0.003493689000606537,0.03606153279542923,51.729000091552734,0.003493689000606537,0.004099738318473101,0.03504972904920578,32.37883377075195,0.004099738318473101
0.0034358848351985216,0.03553524613380432,58.00270462036133,0.0034358848351985216,0.0042431470938026905,0.035198234021663666,60.31044387817383,0.0042431470938026905
0.0031576603651046753,0.034075699746608734,48.99971389770508,0.0031576603651046753,0.004567388910800219,0.03670651838183403,66.94420623779297,0.004567388910800219
0.003430906217545271,0.035527125000953674,45.178592681884766,0.003430906217545271,0.004191061947494745,0.03579168766736984,42.055625915527344,0.004191061947494745
0.0034401786979287863,0.03571930155158043,48.625831604003906,0.0034401786979287863,0.004392980597913265,0.03553316369652748,62.05512619018555,0.004392980597913265
0.00349031831137836,0.03572637587785721,46.835906982421875,0.00349031831137836,0.004360229708254337,0.035957902669906616,66.34407806396484,0.004360229708254337
0.003482881933450699,0.035684481263160706,43.90498733520508,0.003482881933450699,0.004080884624272585,0.03460243344306946,54.50285720825195,0.004080884624272585
0.003728551557287574,0.037089504301548004,51.02395248413086,0.003728551557287574,0.004951178561896086,0.03935987502336502,55.51628112792969,0.004951178561896086
0.0033592027612030506,0.035249315202236176,56.388206481933594,0.0033592027612030506,0.004947274457663298,0.039728835225105286,62.31257247924805,0.004947274457663298
0.0038010324351489544,0.03726352006196976,52.843841552734375,0.0038010324351489544,0.0046034567058086395,0.03700922802090645,53.69581985473633,0.0046034567058086395
0.0034533371217548847,0.0355629026889801,45.89891052246094,0.0034533371217548847,0.004369951318949461,0.03687601163983345,41.96955108642578,0.004369951318949461
0.0031049028038978577,0.033839184790849686,40.70164489746094,0.0031049028038978577,0.00521607231348753,0.03689209371805191,71.50910186767578,0.00521607231348753
0.0035150328185409307,0.03590011969208717,44.56413650512695,0.0035150328185409307,0.0047022495418787,0.039653852581977844,41.39876174926758,0.0047022495418787
0.0035166472662240267,0.03603363409638405,44.3551025390625,0.0035166472662240267,0.0047422973439097404,0.03740103170275688,51.774837493896484,0.0047422973439097404
0.0035971396137028933,0.036360275000333786,53.59119415283203,0.0035971396137028933,0.004590656608343124,0.03795851767063141,65.94902038574219,0.004590656608343124
0.0033846849109977484,0.03535864129662514,44.13252639770508,0.0033846849109977484,0.00474125612527132,0.03777199238538742,60.54022216796875,0.00474125612527132
0.0034466807264834642,0.035666901618242264,46.318572998046875,0.0034466807264834642,0.004688451997935772,0.03682417795062065,61.81123733520508,0.004688451997935772
0.0031765829771757126,0.03424159809947014,52.001251220703125,0.0031765829771757126,0.004723777528852224,0.03920099884271622,52.229949951171875,0.004723777528852224
0.003203731030225754,0.0344429537653923,46.13545227050781,0.003203731030225754,0.0042471387423574924,0.03494707867503166,63.00724411010742,0.0042471387423574924
0.003571007866412401,0.03634536266326904,48.4532585144043,0.003571007866412401,0.004332703538239002,0.035486917942762375,42.580352783203125,0.004332703538239002
0.0030383779667317867,0.03351707011461258,46.70077896118164,0.0030383779667317867,0.0047317505814135075,0.03415149822831154,62.11842346191406,0.0047317505814135075
0.003885703394189477,0.03746597096323967,53.250179290771484,0.003885703394189477,0.004796505440026522,0.03848215192556381,41.689151763916016,0.004796505440026522
0.003152569057419896,0.03406008705496788,51.44474411010742,0.003152569057419896,0.004228417295962572,0.035867344588041306,46.22187805175781,0.004228417295962572
0.0030857943929731846,0.03380296751856804,41.7609748840332,0.0030857943929731846,0.004133698996156454,0.034039027988910675,63.2829704284668,0.004133698996156454
0.003295144997537136,0.034967999905347824,47.61872482299805,0.003295144997537136,0.008212831802666187,0.05317683890461922,61.218475341796875,0.008212831802666187
0.004373703617602587,0.03992806747555733,54.15456008911133,0.004373703617602587,0.004741302225738764,0.035798151046037674,47.21467590332031,0.004741302225738764
0.003649164689704776,0.036574587225914,65.79879760742188,0.003649164689704776,0.007110342383384705,0.0352582149207592,41.070167541503906,0.007110342383384705
0.0030234225559979677,0.03342507779598236,51.01791000366211,0.0030234225559979677,0.005234953016042709,0.0344604067504406,57.810115814208984,0.005234953016042709
0.0037631376180797815,0.03710067644715309,51.910335540771484,0.0037631376180797815,0.006031146738678217,0.04608336463570595,114.33705139160156,0.006031146738678217
0.00402122363448143,0.03872347250580788,49.40430450439453,0.00402122363448143,0.00460157822817564,0.03872881829738617,53.000972747802734,0.00460157822817564
0.00316236331127584,0.034081049263477325,43.59919357299805,0.00316236331127584,0.004224158823490143,0.03519486263394356,43.16660690307617,0.004224158823490143
0.0034357646945863962,0.03579969331622124,46.6012077331543,0.0034357646945863962,0.004457781556993723,0.03606009483337402,52.12033462524414,0.004457781556993723
0.0033484199084341526,0.03503986448049545,48.59547805786133,0.0033484199084341526,0.00529066426679492,0.04268409684300423,63.598594665527344,0.00529066426679492
0.0032283184118568897,0.03429035842418671,48.825706481933594,0.0032283184118568897,0.004395490977913141,0.034331921488046646,58.99416732788086,0.004395490977913141
0.0043796938844025135,0.039473872631788254,56.08291244506836,0.0043796938844025135,0.005904418881982565,0.040943484753370285,60.106590270996094,0.005904418881982565
0.0035221711732447147,0.03610605373978615,58.83211135864258,0.0035221711732447147,0.005311372224241495,0.03626573458313942,38.17520523071289,0.005311372224241495
0.0031192677561193705,0.034007806330919266,53.3721809387207,0.0031192677561193705,0.004571201279759407,0.03589266911149025,44.27995681762695,0.004571201279759407
0.0033461477141827345,0.03510504961013794,49.75668716430664,0.0033461477141827345,0.006825853139162064,0.040171585977077484,52.169315338134766,0.006825853139162064
0.003340523224323988,0.03536682948470116,51.652198791503906,0.003340523224323988,0.004607495851814747,0.03891865536570549,68.33503723144531,0.004607495851814747
0.003933398053050041,0.03761252760887146,52.52000427246094,0.003933398053050041,0.005701435264199972,0.04296455532312393,69.2549057006836,0.005701435264199972
0.003389558056369424,0.03544021025300026,43.7667121887207,0.003389558056369424,0.005135904531925917,0.03439959138631821,38.37423324584961,0.005135904531925917
0.004655841737985611,0.04060836136341095,52.76998519897461,0.004655841737985611,0.0048647429794073105,0.039913248270750046,40.582332611083984,0.0048647429794073105
0.003459179773926735,0.03578082099556923,51.76554489135742,0.003459179773926735,0.004115424118936062,0.03567533940076828,40.35304641723633,0.004115424118936062
0.003346733981743455,0.03517937660217285,56.45541000366211,0.003346733981743455,0.00408578896895051,0.03501566872000694,41.597389221191406,0.00408578896895051
0.0030957574490457773,0.033762287348508835,41.023067474365234,0.0030957574490457773,0.004312507808208466,0.03590217977762222,44.663368225097656,0.004312507808208466
0.003668941091746092,0.036784254014492035,50.21522903442383,0.003668941091746092,0.004321858752518892,0.03661636263132095,60.699615478515625,0.004321858752518892
0.0031118132174015045,0.03387635573744774,50.71040725708008,0.0031118132174015045,0.004670761991292238,0.03557808697223663,54.86015319824219,0.004670761991292238
0.0032029931899160147,0.03442283719778061,61.6436882019043,0.0032029931899160147,0.004173547960817814,0.03577278554439545,43.05790710449219,0.004173547960817814
0.004045894835144281,0.03842588886618614,56.320274353027344,0.004045894835144281,0.004135646391659975,0.03590349107980728,47.2021484375,0.004135646391659975
0.0033866968005895615,0.03545689582824707,56.264625549316406,0.0033866968005895615,0.003912658430635929,0.03394460678100586,44.38863754272461,0.003912658430635929
0.0033741011284291744,0.03527867794036865,43.392982482910156,0.0033741011284291744,0.004295686725527048,0.03525760769844055,40.096492767333984,0.004295686725527048
0.004428796470165253,0.03977983444929123,54.160011291503906,0.004428796470165253,0.005072965286672115,0.0389796644449234,46.351749420166016,0.005072965286672115
0.0035197294782847166,0.03606382757425308,45.92919921875,0.0035197294782847166,0.0048029483295977116,0.0391237847507,64.25203704833984,0.0048029483295977116
0.003314497647807002,0.03493623808026314,52.27230453491211,0.003314497647807002,0.004632189404219389,0.039538346230983734,62.64167404174805,0.004632189404219389
0.003370607504621148,0.03520290181040764,43.58616638183594,0.003370607504621148,0.004298472311347723,0.036800794303417206,50.67675018310547,0.004298472311347723
0.003131863893941045,0.03394812345504761,54.870826721191406,0.003131863893941045,0.004721601027995348,0.035616252571344376,46.066898345947266,0.004721601027995348
0.0036241367924958467,0.036115989089012146,42.28264617919922,0.0036241367924958467,0.0045770201832056046,0.03865865245461464,60.16993713378906,0.0045770201832056046
0.0031536805909126997,0.03393165022134781,57.26997375488281,0.0031536805909126997,0.0046001640148460865,0.037795815616846085,38.653533935546875,0.0046001640148460865
0.003142205998301506,0.03384498879313469,47.572994232177734,0.003142205998301506,0.004418426658958197,0.03586312383413315,54.563053131103516,0.004418426658958197
0.0036219877656549215,0.03626039996743202,58.61832809448242,0.0036219877656549215,0.004197550006210804,0.03586895018815994,50.33976364135742,0.004197550006210804
0.0034305655863136053,0.03534027189016342,48.88725662231445,0.0034305655863136053,0.005675697699189186,0.04475843533873558,52.19997787475586,0.005675697699189186
0.00369580858387053,0.036639560014009476,51.33626937866211,0.00369580858387053,0.004579797852784395,0.03685569018125534,42.975311279296875,0.004579797852784395
0.0037323918659240007,0.03669815883040428,46.72499084472656,0.0037323918659240007,0.0040198867209255695,0.03433011844754219,48.37358474731445,0.0040198867209255695
0.003350070910528302,0.03507702425122261,42.72624588012695,0.003350070910528302,0.004455833230167627,0.03496173769235611,48.07952117919922,0.004455833230167627
0.00426023593172431,0.037457335740327835,45.46369934082031,0.00426023593172431,0.004468538798391819,0.03571451082825661,62.160892486572266,0.004468538798391819
0.0031050608959048986,0.033647723495960236,50.23414993286133,0.0031050608959048986,0.004018726758658886,0.034685906022787094,66.32735443115234,0.004018726758658886
0.0036164431367069483,0.03642341122031212,43.5975341796875,0.0036164431367069483,0.004000626504421234,0.034669265151023865,54.1543083190918,0.004000626504421234
0.0030084513127803802,0.03309693932533264,41.939247131347656,0.0030084513127803802,0.0038390830159187317,0.033493347465991974,52.21510314941406,0.0038390830159187317
0.0036947967018932104,0.03659794479608536,55.43360900878906,0.0036947967018932104,0.004016035236418247,0.03457978367805481,77.05815124511719,0.004016035236418247
0.0031759608536958694,0.0339604951441288,61.47998809814453,0.0031759608536958694,0.004431672394275665,0.036332499235868454,56.24131393432617,0.004431672394275665
0.004627327900379896,0.038280509412288666,62.20973587036133,0.004627327900379896,0.004642604850232601,0.03823995590209961,34.95885467529297,0.004642604850232601
0.003504260675981641,0.03542700409889221,55.2537727355957,0.003504260675981641,0.004324957262724638,0.037772201001644135,44.01030731201172,0.004324957262724638
0.0033121933229267597,0.03433936461806297,49.30745315551758,0.0033121933229267597,0.004269877914339304,0.03548077121376991,61.555843353271484,0.004269877914339304
0.003765966510400176,0.03669967129826546,50.416908264160156,0.003765966510400176,0.00418597087264061,0.03510310873389244,34.94060134887695,0.00418597087264061
0.0032004332169890404,0.03397298604249954,45.83228302001953,0.0032004332169890404,0.0039831651374697685,0.033959537744522095,50.81467819213867,0.0039831651374697685
0.0032891149166971445,0.03440498188138008,45.47939682006836,0.0032891149166971445,0.006172552704811096,0.04186847805976868,59.15147018432617,0.006172552704811096
0.003986372612416744,0.03759162500500679,51.1302604675293,0.003986372612416744,0.005677774082869291,0.0427788682281971,91.64297485351562,0.005677774082869291
0.0035549963358789682,0.03587038815021515,48.11968994140625,0.0035549963358789682,0.004244155716150999,0.03403647616505623,38.04079055786133,0.004244155716150999
0.003629762213677168,0.03588588535785675,43.51349639892578,0.003629762213677168,0.004714202135801315,0.03535645082592964,68.09329223632812,0.004714202135801315
